RecordNo,endtime,qweek,gender,age,region,household_size,household_children,employment_status_1,employment_status_2,employment_status_3,employment_status_4,employment_status_5,employment_status_6,employment_status_7,i1_health,i2_health,i7a_health,i3_health,i4_health,i5_health_1,i5_health_2,i5_health_3,i5_health_4,i5_health_5,i5_health_99,i5a_health,i6_health,i7b_health,i8_health,i9_health,i10_health,i11_health,i12_health_1,i12_health_2,i12_health_3,i12_health_4,i12_health_5,i12_health_6,i12_health_7,i12_health_8,i12_health_9,i12_health_10,i12_health_11,i12_health_12,i12_health_13,i12_health_14,i12_health_15,i12_health_16,i12_health_17,i12_health_18,i12_health_19,i12_health_20,i13_health,i14_health_1,i14_health_2,i14_health_3,i14_health_4,i14_health_5,i14_health_6,i14_health_7,i14_health_8,i14_health_9,i14_health_10,i14_health_96,i14_health_98,i14_health_99,i14_health_other,d1_health_1,d1_health_2,d1_health_3,d1_health_4,d1_health_5,d1_health_6,d1_health_7,d1_health_8,d1_health_9,d1_health_10,d1_health_11,d1_health_12,d1_health_13,d1_health_98,d1_health_99,weight
788,2020-04-09 15:25:59,week 1,Male,55,Hovedstaden,3,1,No,No,No,No,Yes,No,No,2,5,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,No,Somewhat difficult,Very willing,Not at all,Frequently,Frequently,Always,Not at all,Frequently,Always,Always, ,Always,Always,Always,Always,Always,Always,Sometimes,Not at all,Rarely,Rarely,Always,8, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,1.034903856
789,2020-04-09 15:26:30,week 1,Female,51,Midtjylland,4,2,Yes,No,No,No,No,No,No,3,4,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Not sure,Somewhat difficult,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Not at all,Frequently,Always,Always,Always,Always,Always,Always,Always,Not at all,Not at all,Sometimes,Always,20,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Vil tage forbi kontoret en enkelt dag nogle timer,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.902782009552
790,2020-04-09 15:26:54,week 1,Female,39,Midtjylland,5,0,Yes,No,No,No,No,No,No,3,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Rarely,Always,Always,Not at all, ,Always,Always,Always,Always,Always,Sometimes,Not at all,Not at all,Sometimes,Rarely,10,No,No,No,No,No,Yes,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.889607478343
791,2020-04-09 15:27:00,week 1,Male,54,Syddanmark,2,0,Yes,No,No,No,No,No,No,1,4,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Frequently,Always,Frequently, ,Always,Frequently,Frequently,Always,Always,Sometimes,Not at all,Frequently,Frequently,Frequently,20,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,1.00149382473
792,2020-04-09 15:27:15,week 1,Female,52,Hovedstaden,2,0,Yes,No,No,No,No,No,No,1,1,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Not at all,Always,Not at all, ,Always,Always,Always,Always,Always,Frequently,Always,Rarely,Always,Frequently,25,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Finansiering,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.858846047565
793,2020-04-09 15:27:19,week 1,Male,49,Syddanmark,2,1,Yes,No,No,No,No,No,No,1,0,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Always,Always,Not at all,Always,Always,Always,Always,Always,Always,Frequently,Always,Frequently,Rarely,Frequently,12,No,No,No,No,No,Yes,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,.857351536145
794,2020-04-09 15:28:26,week 1,Female,62,Hovedstaden,3,0,No,No,No,Yes,No,No,No,2,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Frequently,Always,Always,Always,Always,Frequently,Always,Always, , ,Frequently,Frequently,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Frequently,20, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,.998534156062
795,2020-04-09 15:28:45,week 1,Female,39,Hovedstaden,2,0,No,Yes,No,No,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Always,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1.24148829594
796,2020-04-09 15:29:03,week 1,Male,70,Syddanmark,2,0,No,No,No,Yes,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Sometimes,Always,Always,Frequently,Always,Always, , ,Frequently,Always,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Always,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,1.04659793419
797,2020-04-09 15:29:45,week 1,Female,64,Syddanmark,2,0,No,No,No,Yes,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Not at all,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Always,Always,Frequently,Always,15, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.13177089196
798,2020-04-09 15:29:55,week 1,Male,27,Midtjylland,2,0,No,No,Yes,No,No,No,No,1,15,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Somewhat willing,Not at all,Always,Frequently,Frequently,Always,Sometimes,Not at all,Always, , ,Frequently,Frequently,Frequently,Always,Always,Rarely,Not at all,Not at all,Rarely,Frequently,5, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1.3664192774
799,2020-04-09 15:30:27,week 1,Female,27,Hovedstaden,2,0,Yes,No,No,No,No,No,No,1,3,3,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Not at all,Sometimes,Sometimes,Not at all,Always,Not at all,Not at all,Frequently, ,Frequently,Always,Always,Always,Always,Always,Not at all,Frequently,Rarely,Sometimes,10,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.877842035946
800,2020-04-09 15:30:35,week 1,Female,64,Midtjylland,3,0,Yes,No,No,No,No,No,No,2,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Always,Always,Always,Frequently,Always,Always,Always, ,Always,Frequently,Frequently,Always,Frequently,Frequently,Not at all,Not at all,Frequently,Frequently,30,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.03792753462
801,2020-04-09 15:30:40,week 1,Female,47,Sjælland,2,0,Yes,No,No,No,No,No,No,1,5,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Sometimes,Always,Frequently,Always,Not at all,Always,Not at all, ,Always,Always,Always,Always,Frequently,Sometimes,Not at all,Not at all,Frequently,Frequently,10,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Jeg arbejder på et sygehus ig er pt på corona-afsnit,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.884639524351
802,2020-04-09 15:30:46,week 1,Female,38,Sjælland,4,2,Yes,No,No,No,No,No,No,3,6,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Always,Always,Always,Not at all,Sometimes,Always,Always,Not at all,Not at all,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Always,Sometimes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.896295477674
803,2020-04-09 15:31:05,week 1,Female,41,Midtjylland,2,0,Yes,No,No,No,No,No,No,2,1,4,"No, I have not","No, they have not",Yes,No,No,No,No,No,Yes,Not at all,No,No,No,Very easy,Very willing,Not at all,Always,Always,Always,Not at all,Rarely,Always,Always,Not at all, ,Always,Always,Frequently,Always,Always,Always,Not at all,Not at all,Always,Frequently,15,No,No,No,Yes,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.14641500398
804,2020-04-09 15:31:11,week 1,Female,46,Hovedstaden,3,0,Yes,No,No,No,No,No,No,2,0,1,"Yes, and I tested negative","No, they have not",No,Yes,No,Yes,Yes,No,Yes,Rarely,Yes,No,Yes,Somewhat difficult,Neither willing nor unwilling,Not at all,Always,Always,Always,Always,Sometimes,Always,Always,Sometimes, ,Always,Always,Always,Always,Always,Rarely,Not at all,Not at all,Frequently,Sometimes,10,No,No,No,No,No,No,No,No,Yes,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.16624647744
805,2020-04-09 15:31:23,week 1,Female,46,Sjælland,2,0,No,Yes,No,No,No,No,No,1,5,7,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Sometimes,Sometimes,Not at all,Always,Not at all, ,Always,Always,Always,Always,Always,Sometimes,Not at all,Not at all,Not at all,Sometimes,10,No,No,Yes,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.884639524351
806,2020-04-09 15:31:23,week 1,Male,50,Syddanmark,2,0,Yes,No,No,No,No,No,No,1,2,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Not at all,Always,Always,Not at all, ,Always,Frequently,Always,Always,Always,Sometimes,Not at all,Not at all,Frequently,Frequently,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.00149382473
807,2020-04-09 15:31:27,week 1,Female,42,Nordjylland,2,1,Yes,No,No,No,No,No,No,2,10,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Not at all,Always,Always,Frequently,Always,Sometimes,Always,Always,Not at all,Always,Frequently,Rarely,Frequently,Always,Always,Frequently,Rarely,Rarely,Always,Frequently,20,No,No,No,No,No,Yes,No,No,No,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.773355647128
808,2020-04-09 15:32:31,week 1,Male,45,Sjælland,1,0,Yes,No,No,No,No,No,No,0,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Always,Frequently,Always,Always,Not at all,Sometimes,Always,Frequently, ,Frequently,Sometimes,Sometimes,Always,Frequently,Not at all,Not at all,Sometimes,Sometimes,Always,6,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,.87178301106
809,2020-04-09 15:32:32,week 1,Female,53,Syddanmark,2,0,No,No,No,Yes,No,No,No,1,8,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Not at all,Always, , ,Frequently,Always,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Frequently,7, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,.814353483811
810,2020-04-09 15:32:43,week 1,Female,64,Hovedstaden,1,0,No,Yes,No,No,No,No,No,1,0,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Sometimes,Always,Always,Frequently,Always,Frequently,Frequently, ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Frequently,Sometimes,30,No,No,No,No,No,No,No,No,No,No,No,Yes,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.998534156062
811,2020-04-09 15:35:33,week 1,Female,68,Midtjylland,1,0,No,No,No,Yes,No,No,No,0,3,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,No,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Frequently,Always,Always,Always,Frequently,Always,Frequently,Always,Always,20, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.03792753462
812,2020-04-09 15:38:05,week 1,Male,25,Hovedstaden,5,0,No,No,No,No,No,Yes,No,4,3,1,"No, I have not",Not sure, , , , , , , , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Rarely,Always,Always,Frequently,Not at all,Not at all, , ,Not at all,Sometimes,Rarely,Rarely,Frequently,Frequently,Not at all,Not at all,Sometimes,Always,4, , , , , , , , , , , , , ,__NA__, , , , , , , , , , , , , , , ,1.19706576795
813,2020-04-09 15:38:57,week 1,Female,30,Midtjylland,1,0,No,No,No,No,No,Yes,No,0,3,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Not sure,Very easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Frequently,Frequently,Always,Always,Always,Not at all,Not at all,Sometimes,Always,20, , , , , , , , , , , , , ,__NA__,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.889607478343
814,2020-04-09 15:38:55,week 1,Male,22,Hovedstaden,1,0,No,No,Yes,No,No,No,No,1,4,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Always,Rarely,Always,Sometimes, , ,Frequently,Rarely,Frequently,Frequently,Frequently,Not at all,Not at all,Frequently,Not at all,Sometimes,7, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,1.19706576795
815,2020-04-09 15:40:02,week 1,Male,59,Hovedstaden,2,0,No,No,No,Yes,No,No,No,1,50,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Sometimes,Frequently,Always,Always,Sometimes,Not at all,Always, , ,Always,Frequently,Always,Always,Always,Rarely,Not at all,Not at all,Rarely,Sometimes,7, , , , , , , , , , , , , ,__NA__,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,1.034903856
816,2020-04-09 15:40:17,week 1,Female,25,Hovedstaden,2,0,No,No,Yes,No,No,No,No,1,2,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Always,Always,Always,10, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.877842035946
817,2020-04-09 15:41:06,week 1,Male,22,Hovedstaden,2,0,No,No,Yes,No,No,No,No,1,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Sometimes,Not at all,Always,Always,Always,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Not at all,Frequently,4, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.19706576795
818,2020-04-09 15:41:57,week 1,Female,49,Syddanmark,5,0,No,No,No,No,Yes,No,No,4,4,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Not sure,Very easy,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Always,Always, , ,Always,Always,Always,Always,Always,Frequently,Rarely,Frequently,Always,Frequently,10, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.89698060492
819,2020-04-09 15:43:45,week 1,Female,74,Hovedstaden,2,0,No,No,No,Yes,No,No,No,1,1,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Somewhat willing,Rarely,Frequently,Frequently,Frequently,Always,Sometimes,Always,Always, , ,Always,Frequently,Always,Always,Always,Sometimes,Not at all,Always,Sometimes,Always,10, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.998534156062
820,2020-04-09 15:44:08,week 1,Female,31,Syddanmark,4,2,No,No,No,No,No,Yes,No,6,10,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Somewhat willing,Not at all,Rarely,Rarely,Sometimes,Always,Sometimes,Always,Always, ,Always,Sometimes,Not at all,Always,Always,Always,Sometimes,Not at all,Rarely,Not at all,Frequently,5, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,.765726658759
821,2020-04-09 15:44:29,week 1,Female,56,Sjælland,4,1,Yes,No,No,No,No,No,No,4,1,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Not sure,Very willing,Not at all,Always,Always,Always,Always,Sometimes,Not at all,Always,Sometimes,Not at all,Frequently,Sometimes,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Sometimes,10,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Kontoh,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.04839078234
822,2020-04-09 15:44:39,week 1,Female,24,Hovedstaden,4,1,No,No,Yes,No,No,No,No,3,1,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat easy,Very willing,Not at all,Frequently,Frequently,Sometimes,Frequently,Frequently,Not at all,Sometimes, ,Not at all,Always,Always,Always,Always,Frequently,Frequently,Not at all,Not at all,Sometimes,Frequently,5, , , , , , , , , , , , , ,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,.877842035946
823,2020-04-09 15:46:14,week 1,Female,26,Hovedstaden,3,0,Yes,No,No,No,No,No,No,1,0,1,"No, I have not",Not sure,No,No,No,No,No,Yes, , , , ,Yes,Neither easy nor difficult,Very willing,Not at all,Always,Frequently,Sometimes,Frequently,Frequently,Not at all,Always,Always, ,Always,Always,Always,Always,Frequently,Frequently,Sometimes,Frequently,Frequently,Frequently,10,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,motion,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.877842035946
824,2020-04-09 15:46:25,week 1,Female,42,Nordjylland,4,2,Yes,No,No,No,No,No,No,3,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Very willing,Not at all,Always,Sometimes,Always,Always,Frequently,Always,Always,Always,Always,Frequently,Frequently,Always,Always,Always,Frequently,Sometimes,Not at all,Rarely,Always,8,No,No,No,No,No,No,No,No,Yes,No,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.773355647128
825,2020-04-09 15:47:11,week 1,Female,33,Midtjylland,2,0,No,No,No,No,No,Yes,No,1,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Always,Frequently,Always,Sometimes, , ,Frequently,Always,Always,Always,Always,Sometimes,Not at all,Rarely,Rarely,Frequently,16, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.889607478343
826,2020-04-09 15:47:34,week 1,Female,50,Nordjylland,4,0,No,Yes,No,No,No,No,No,3,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Frequently, ,Always,Always,Always,Always,Always,Sometimes,Not at all,Rarely,Frequently,Frequently,8,No,No,No,No,No,No,No,No,Yes,No,No,No,No,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.88646202485
827,2020-04-09 15:48:42,week 1,Male,36,Syddanmark,1,0,No,Yes,No,No,No,No,No,0,5,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Frequently,Always,Not at all,Frequently,Not at all,Not at all,Sometimes, ,Frequently,Frequently,Frequently,Always,Always,Frequently,Not at all,Not at all,Rarely,Rarely,20,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.03443105822
828,2020-04-09 15:48:53,week 1,Male,42,Midtjylland,1,0,No,No,No,No,Yes,No,No,1,7,0,"No, I have not","No, they have not",No,No,No,No,Yes,No,Not sure,Rarely,No,No,Not sure,Somewhat difficult,Somewhat willing,Not at all,Always,Rarely,Frequently,Not at all,Sometimes,Not at all,Not at all, , ,Always,Frequently,Always,Always,Always,Frequently,Not at all,Not at all,Not at all,Not at all,6, , , , , , , , , , , , , ,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.982570183756
829,2020-04-09 15:49:03,week 1,Male,59,Syddanmark,3,0,Yes,No,No,No,No,No,No,2,3,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Always,Always,Frequently,Sometimes,Always,Always,Rarely, ,Frequently,Sometimes,Always,Always,Frequently,Sometimes,Not at all,Rarely,Frequently,Frequently,15,No,No,No,No,No,No,No,No,No,Yes,No,No,No,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.00149382473
830,2020-04-09 15:51:08,week 1,Male,33,Hovedstaden,1,0,Yes,No,No,No,No,No,No,0,0,0,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,No,Neither easy nor difficult,Neither willing nor unwilling,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all, ,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.4402031127
831,2020-04-09 15:51:53,week 1,Male,53,Midtjylland,2,0,Yes,No,No,No,No,No,No,1,0,2,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always,Always, ,Always,Always,Always,Always,Always,Not at all,Not at all,Not at all,Always,Always,30,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.871680339157
832,2020-04-09 15:51:55,week 1,Male,42,Nordjylland,4,2,Yes,No,No,No,No,No,No,2,2,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Somewhat difficult,Somewhat willing,Not at all,Always,Always,Always,Always,Frequently,Always,Always,Sometimes,Always,Frequently,Frequently,Always,Always,Always,Sometimes,Not at all,Rarely,Sometimes,Frequently,10,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1.32776894239
833,2020-04-09 15:51:55,week 1,Female,45,Syddanmark,2,1,Yes,No,No,No,No,No,No,1,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very difficult,Very unwilling,Not at all,Frequently,Frequently,Always,Always,Frequently,Always,Always,Always,Always,Always,Always,Always,Always,Always,Frequently,Not at all,Not at all,Sometimes,Frequently,20,No,No,No,No,No,No,No,No,No,No,No,No,Yes,__NA__,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,.89698060492
834,2020-04-09 15:52:04,week 1,Female,45,Sjælland,2,0,Yes,No,No,No,No,No,No,2,0,1,"No, I have not","No, they have not",No,No,No,No,No,Yes, , , , ,Yes,Very easy,Very willing,Not at all,Always,Always,Always,Always,Always,Always,Always,Always, ,Frequently,Always,Always,Always,Always,Always,Not at all,Not at all,Always,Always,100,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Enzymer,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,.884639524351
